Date,Price_MA_20,Price_MA_50,Close_Lag5,Close_Lag1,Momentum_20,Max_Price_20,MA_200,Volume_MA_20,Volume_MA_50,MA_50,Min_Price_20,Cumulative_Returns,Price_MA_200,Close
2011-05-11,26.5935002,25.251200100000002,26.690001,28.33,2.4200000000000017,28.33,24.398550055,1041275.0,1394184.0,25.251200100000002,24.93,0.1331101353331985,24.398550055,27.07
2011-05-12,26.7305002,25.3242001,26.440001,27.07,2.740000000000002,28.33,24.43330006,1012100.0,1393478.0,25.3242001,25.030001,0.15822524730955312,24.43330006,27.67
2011-05-13,26.851000199999998,25.38800006,27.120001,27.67,2.41,28.33,24.469300054999998,996005.0,1393904.0,25.38800006,25.030001,0.15320218305576216,24.469300054999998,27.549999
2011-05-16,26.902000199999996,25.42100004,27.91,27.549999,1.0200000000000031,28.33,24.502600049999998,986615.0,1377416.0,25.42100004,25.030001,0.11343663095172074,24.502600049999998,26.6
2011-05-17,26.9485001,25.4414,28.33,26.6,0.9299980000000012,28.33,24.527800045,996630.0,1361428.0,25.4414,25.16,0.08664713631842247,24.527800045,25.959999
2011-05-18,27.008000100000004,25.4752,27.07,25.959999,1.1900000000000013,28.33,24.54980004,1005670.0,1348020.0,25.4752,25.75,0.1029720009615731,24.54980004,26.35
2011-05-19,27.13050015,25.54480004,27.67,26.35,2.4500010000000003,28.33,24.584500045,1096565.0,1382626.0,25.54480004,25.959999,0.18041030474718633,24.584500045,28.200001
2011-05-20,27.1920001,25.624000020000004,27.549999,28.200001,1.229999000000003,28.33,24.622100035,1069385.0,1379136.0,25.624000020000004,25.959999,0.17078276143921056,24.622100035,27.969999
2011-05-23,27.213500150000005,25.67900002,26.6,27.969999,0.43000100000000074,28.33,24.658250035000002,1072520.0,1377792.0,25.67900002,25.959999,0.12264550534305085,24.658250035000002,26.82
2011-05-24,27.203000099999997,25.748399999999997,25.959999,26.82,-0.21000099999999833,28.33,24.693850030000004,1033205.0,1366746.0,25.748399999999997,25.959999,0.11845961148847195,24.693850030000004,26.719999
2011-05-25,27.298000100000003,25.868999979999998,26.35,26.719999,1.9000000000000021,28.98,24.743600025,1218015.0,1434232.0,25.868999979999998,25.959999,0.21305990845792766,24.743600025,28.98
2011-05-26,27.389000099999997,26.00219998,28.200001,28.98,1.8200000000000003,29.48,24.801500025,1304860.0,1477576.0,26.00219998,25.959999,0.23398916843822315,24.801500025,29.48
2011-05-27,27.48650005,26.13699998,27.969999,29.48,1.9499989999999983,29.549999,24.861250020000004,1352915.0,1492866.0,26.13699998,25.959999,0.23691922297694434,24.861250020000004,29.549999
2011-05-31,27.620999949999998,26.28059998,26.82,29.549999,2.6899979999999992,30.139999,24.920350015,1478210.0,1544918.0,26.28059998,25.959999,0.26161574975369306,24.920350015,30.139999
2011-06-02,27.80699985,26.527799959999996,28.98,28.52,2.069999000000003,30.139999,25.01710001,1506100.0,1575350.0,26.527799959999996,25.959999,0.20385103406659755,25.01710001,28.76
2011-06-03,27.991499750000003,26.68619996,29.48,28.76,3.6899980000000028,30.139999,25.073900004999995,1755635.0,1691078.0,26.68619996,25.959999,0.26119716455408737,25.073900004999995,30.129999
2011-06-06,28.07049975,26.81359998,29.549999,30.129999,1.5800000000000018,30.139999,25.123450005,1823105.0,1728456.0,26.81359998,25.959999,0.20133956472748205,25.123450005,28.700001
2011-06-07,28.0934998,26.926,30.139999,28.700001,0.46000099999999833,30.139999,25.16980001,1838390.0,1741538.0,26.926,25.959999,0.18752625314048688,25.16980001,28.370001
2011-06-08,28.03299985,27.00340002,28.52,28.370001,-1.2099989999999998,30.139999,25.204750020000002,1846420.0,1754294.0,27.00340002,25.959999,0.13520310318974804,25.204750020000002,27.120001
2011-06-09,28.060499899999996,27.077400039999997,28.76,27.120001,0.5500009999999982,30.139999,25.246850019999997,1878455.0,1771250.0,27.077400039999997,25.959999,0.15613236317004353,25.246850019999997,27.620001
2011-06-10,28.06999995,27.16040008,30.129999,27.620001,0.19000099999999875,30.139999,25.286650025,1925385.0,1778116.0,27.16040008,25.959999,0.16617840796058547,25.286650025,27.860001
2011-06-13,28.114000000000004,27.17400008,28.700001,27.860001,0.880001,30.139999,25.330050025000002,1977980.0,1582028.0,27.17400008,25.959999,0.19003772247960238,25.330050025000002,28.43
2011-06-14,28.214,27.212800079999997,28.370001,28.43,2.0,30.139999,25.37455002,2018865.0,1556200.0,27.212800079999997,25.959999,0.19715367087290292,25.37455002,28.6
2011-06-15,28.28200005,27.242600080000003,27.120001,28.6,1.3600010000000005,30.139999,25.411800014999997,2024405.0,1530914.0,27.242600080000003,26.35,0.14357476532334634,25.411800014999997,27.32
2011-06-16,28.289500049999997,27.23860006,27.620001,27.32,0.14999999999999858,30.139999,25.446900015,2080040.0,1504140.0,27.23860006,26.5,0.10925077895566182,25.446900015,26.5
2011-06-17,28.204500000000003,27.238800060000003,27.860001,26.5,-1.7000010000000003,30.139999,25.47715001,2032985.0,1512654.0,27.238800060000003,26.5,0.10925077895566182,25.47715001,26.5
2011-06-20,28.10650005,27.214200060000003,28.43,26.5,-1.9599989999999998,30.139999,25.501900015,2067750.0,1487204.0,27.214200060000003,26.01,0.08874010417497225,25.501900015,26.01
2011-06-21,28.142000099999997,27.23500008,28.6,26.01,0.7100009999999983,30.139999,25.534300025000004,2099370.0,1478196.0,27.23500008,26.01,0.15236509637359053,25.534300025000004,27.530001
2011-06-22,28.1665001,27.273800060000003,27.32,27.530001,0.48999999999999844,30.139999,25.567650014999998,2142465.0,1480320.0,27.273800060000003,26.01,0.13897028626916152,25.567650014999998,27.209999
2011-06-23,28.103000050000002,27.33500004,26.5,27.209999,-1.2700010000000006,30.139999,25.60170001,1966310.0,1476572.0,27.33500004,26.01,0.15989954624945701,25.60170001,27.709999
2011-06-24,28.007500049999997,27.38780004,26.5,27.709999,-1.9100000000000001,30.139999,25.636000015,1979890.0,1524512.0,27.38780004,26.01,0.1540393953134942,25.636000015,27.57
2011-06-27,27.903000050000003,27.43420004,26.01,27.57,-2.09,30.139999,25.67245001,1986005.0,1541032.0,27.43420004,26.01,0.14943491625930916,25.67245001,27.459999
2011-06-28,27.801500150000003,27.48480006,27.530001,27.459999,-2.029997999999999,30.129999,25.709400019999997,1865940.0,1539946.0,27.48480006,26.01,0.17664303795073333,25.709400019999997,28.110001
2011-06-29,27.790000199999998,27.55000006,27.209999,28.110001,-0.2299989999999994,30.129999,25.745250020000004,1862535.0,1548504.0,27.55000006,26.01,0.18417757154363978,25.745250020000004,28.290001
2011-06-30,27.808500149999997,27.62940004,27.709999,28.290001,0.36999899999999997,30.129999,25.781000015,1860555.0,1556464.0,27.62940004,26.01,0.2193386445934964,25.781000015,29.129999
2011-07-05,27.7750001,27.74280002,27.459999,29.02,0.4399979999999992,29.139999,25.865950005,1526085.0,1549016.0,27.74280002,26.01,0.2197572297931023,25.865950005,29.139999
2011-07-06,27.8045,27.79420002,28.110001,29.139999,0.5899980000000014,29.139999,25.905450005000002,1511325.0,1551536.0,27.79420002,26.01,0.21222269620019585,25.905450005000002,28.959999
2011-07-07,27.93499995,27.850200020000003,28.290001,28.959999,2.609999000000002,29.73,25.950250004999997,1492925.0,1550094.0,27.850200020000003,26.01,0.24445379842837078,25.950250004999997,29.73
2011-07-08,27.99449985,27.8848,29.129999,29.73,1.1899980000000028,29.73,25.994949995,1474795.0,1554968.0,27.8848,26.01,0.20594391820610713,25.994949995,28.809999
2011-07-11,28.0189998,27.898600000000002,29.02,28.809999,0.48999900000000096,29.73,26.038899999999998,1445255.0,1542484.0,27.898600000000002,26.01,0.18668904088275529,26.038899999999998,28.35
2011-07-12,28.0059998,27.910000000000004,29.139999,28.35,-0.259999999999998,29.73,26.079250000000002,1411855.0,1548872.0,27.910000000000004,26.01,0.17915450728984883,26.079250000000002,28.17
2011-07-13,28.007999750000003,27.93379996,28.959999,28.17,0.03999899999999812,29.73,26.11979999,1386485.0,1554500.0,27.93379996,26.01,0.1988279698128066,26.11979999,28.639999
2011-07-14,28.022499800000002,27.948599960000003,29.73,28.639999,0.2900010000000002,29.73,26.150849995,1377185.0,1559402.0,27.948599960000003,26.01,0.15571377797043784,26.150849995,27.610001
2011-07-15,28.0764998,27.966399940000002,28.809999,27.610001,1.0799999999999983,29.73,26.178849995,1320525.0,1552692.0,27.966399940000002,26.01,0.1544579805131001,26.178849995,27.58
2011-07-18,28.1129998,27.982199920000003,28.35,27.58,0.7300000000000004,29.73,26.212949995,1277420.0,1545360.0,27.982199920000003,26.01,0.13980749852689334,26.212949995,27.23
2011-07-19,28.20699975,27.997599880000003,28.17,27.23,1.879998999999998,29.73,26.249399989999997,1251835.0,1546248.0,27.997599880000003,27.209999,0.16743407984236347,26.249399989999997,27.889999
2011-07-20,28.264999750000005,28.0131999,28.639999,27.889999,1.1600000000000001,29.73,26.287899994999997,1329450.0,1588886.0,28.0131999,27.209999,0.20092097952787613,26.287899994999997,28.690001
2011-07-21,28.33949985,28.02059992,27.610001,28.690001,1.4900020000000005,29.73,26.325799994999997,1306245.0,1578410.0,28.02059992,27.23,0.20133956472748227,26.325799994999997,28.700001
2011-07-22,28.41849995,28.064999939999996,27.58,28.700001,1.5800020000000004,29.73,26.369950005,1276920.0,1570830.0,28.064999939999996,27.23,0.22603609150423098,26.369950005,29.290001
2011-07-25,28.464499950000004,28.08139994,27.23,29.290001,0.9199999999999982,29.73,26.410250004999998,1130160.0,1571736.0,28.08139994,27.23,0.19254923367723809,26.410250004999998,28.49
2011-07-26,28.491499999999995,28.09039996,27.889999,28.49,0.5400010000000002,29.73,26.448100005,1077720.0,1573718.0,28.09039996,27.23,0.1720385588965485,26.448100005,28.0
2011-07-27,28.467999900000002,28.111199940000002,28.690001,28.0,-0.4700020000000009,29.73,26.4851,1081185.0,1577774.0,28.111199940000002,27.23,0.15696944985221584,26.4851,27.639999
2011-07-28,28.46199985,28.15539996,28.700001,27.639999,-0.12000099999999847,29.73,26.524749999999997,1055030.0,1571864.0,28.15539996,27.23,0.17915450728984905,26.524749999999997,28.17
2011-07-29,28.4139999,28.191799959999997,29.290001,28.17,-0.9599989999999998,29.73,26.562899995,1055105.0,1576238.0,28.191799959999997,27.23,0.17915450728984905,26.562899995,28.17
2011-08-02,28.31149995,28.19059996,28.0,28.77,-1.7999989999999997,29.73,26.63699999,1098275.0,1560572.0,28.19059996,27.23,0.1444119357225584,26.63699999,27.34
2011-08-03,28.223500050000002,28.19819998,27.639999,27.34,-1.7599979999999995,29.73,26.671849995,1141655.0,1579190.0,28.19819998,27.200001,0.13855178478659558,26.671849995,27.200001
2011-08-04,27.97450005,28.1588,28.17,27.200001,-4.98,29.290001,26.695349999999998,1228485.0,1628206.0,28.1588,24.75,0.03599836902462772,26.695349999999998,24.75
2011-08-05,27.746000100000003,28.064,28.17,24.75,-4.569999000000003,29.290001,26.7133,1264675.0,1573632.0,28.064,24.24,0.014650523844726315,26.7133,24.24
2011-08-08,27.51050005,27.94719998,28.77,24.24,-4.710001000000002,29.290001,26.727749995,1346310.0,1559064.0,27.94719998,23.639999,-0.010464629990148189,26.727749995,23.639999
2011-08-09,27.354999999999997,27.85739998,27.34,23.639999,-3.1100010000000005,29.290001,26.749449995,1360710.0,1551990.0,27.85739998,23.639999,0.048974468353891076,26.749449995,25.059999
2011-08-10,27.114000049999998,27.730999999999998,27.200001,25.059999,-4.819998999999999,29.290001,26.764299995000002,1385620.0,1517464.0,27.730999999999998,23.639999,-0.00293005453872186,26.764299995000002,23.82
2011-08-11,26.998499949999996,27.66659998,24.75,23.82,-2.3100020000000008,29.290001,26.783999985,1369495.0,1503596.0,27.66659998,23.639999,0.059020513144432796,26.783999985,25.299999
2011-08-12,26.9349999,27.617599960000003,24.24,25.299999,-1.270000999999997,29.290001,26.81054998,1384500.0,1504052.0,27.617599960000003,23.639999,0.10129761830462969,26.81054998,26.309999
2011-08-15,26.884999900000004,27.539599980000002,23.639999,26.309999,-1.0,29.290001,26.835749975,1378835.0,1394640.0,27.539599980000002,23.639999,0.09794897856630236,26.835749975,26.23
2011-08-16,26.79549995,27.48759996,25.059999,26.23,-1.7899989999999981,29.290001,26.857049975,1354415.0,1358772.0,27.48759996,23.639999,0.09250737097142547,26.857049975,26.1
2011-08-17,26.6524999,27.43679994,23.82,26.1,-2.8600010000000005,29.290001,26.879149975,1234185.0,1347204.0,27.43679994,23.639999,0.08120557058206579,26.879149975,25.83
2011-08-18,26.43049985,27.37959992,25.299999,25.83,-4.440000999999999,29.290001,26.894199975000003,1236440.0,1334418.0,27.37959992,23.639999,0.015487694243938144,26.894199975000003,24.26
2011-08-19,26.08099975,27.273199880000004,26.309999,24.26,-6.9900020000000005,28.77,26.896849969999998,1276030.0,1329860.0,27.273199880000004,22.299999,-0.06655504673734025,26.896849969999998,22.299999
2011-08-22,25.753999800000003,27.154999880000002,26.23,22.299999,-6.539998999999998,28.77,26.882099975000003,1291670.0,1318250.0,27.154999880000002,21.950001,-0.08120544500650706,26.882099975000003,21.950001
2011-08-23,25.50199975,27.045599860000003,26.1,21.950001,-5.040001,28.77,26.874699965,1297090.0,1301362.0,27.045599860000003,21.950001,-0.03892842356335002,26.874699965,22.959999
2011-08-24,25.31349985,26.950999880000005,25.83,22.959999,-3.769998000000001,28.77,26.869149970000002,1283380.0,1283580.0,26.950999880000005,21.950001,-0.0008370866821723055,26.869149970000002,23.870001
2011-08-25,25.0604999,26.8667999,24.26,23.870001,-5.059999000000001,28.77,26.86154998,1270435.0,1270276.0,26.8667999,21.950001,-0.03264956185222134,26.86154998,23.110001
2011-08-26,24.8384999,26.811399899999998,22.299999,23.110001,-4.440000000000001,28.77,26.833399975,1261115.0,1248668.0,26.811399899999998,21.950001,-0.006697321335174977,26.833399975,23.73
2011-08-29,24.63549985,26.77559988,21.950001,23.73,-4.060001,27.34,26.816749965000003,1243040.0,1230456.0,26.77559988,21.950001,0.0343239863676843,26.816749965000003,24.709999
2011-08-30,24.4999998,26.74799986,22.959999,24.709999,-2.7100009999999983,27.200001,26.79069996,1183880.0,1207024.0,26.74799986,21.950001,0.03097530477083721,26.79069996,24.629999
2011-08-31,24.37699975,26.692199840000004,23.870001,24.629999,-2.460001000000002,26.309999,26.760399965,1135345.0,1193580.0,26.692199840000004,21.950001,0.03557978382502203,26.760399965,24.74
2011-09-02,24.28099975,26.53519988,23.73,24.0,-1.1699999999999982,26.309999,26.699949964999995,964800.0,1173028.0,26.53519988,21.950001,-0.03432394450916476,26.699949964999995,23.07
2011-09-06,24.245999849999997,26.4425999,24.709999,23.07,-0.6999980000000008,26.309999,26.665199974999997,874865.0,1117054.0,26.4425999,21.950001,-0.039765510245521773,26.665199974999997,22.940001
2011-09-07,24.1849999,26.37019992,24.629999,22.940001,-1.2199990000000014,26.309999,26.629449974999996,831155.0,1090050.0,26.37019992,21.950001,-0.0020928841395098097,26.629449974999996,23.84
2011-09-08,24.17449995,26.28019992,24.74,23.84,-0.20999899999999982,26.309999,26.58049997,778230.0,1082380.0,26.28019992,21.950001,-0.011720301871925742,26.58049997,23.610001
2011-09-09,24.057999950000003,26.17379988,24.0,23.610001,-2.3299999999999983,26.309999,26.522499964999998,769870.0,1066530.0,26.17379988,21.950001,-0.03850983836374389,26.522499964999998,22.969999
2011-09-12,23.88649995,26.04879988,23.07,22.969999,-3.4299999999999997,26.23,26.459549955000004,747745.0,1058928.0,26.04879988,21.950001,-0.042277105160197004,26.459549955000004,22.879999
2011-09-13,23.77899995,25.94999988,22.940001,22.879999,-2.150000000000002,26.1,26.403349955000003,747140.0,1056360.0,25.94999988,21.950001,0.007953160651032132,26.403349955000003,24.08
2011-09-14,23.69099995,25.853999900000005,23.84,24.08,-1.7600000000000016,25.83,26.353399945,761795.0,1053056.0,25.853999900000005,21.950001,0.01883637584078568,26.353399945,24.34
2011-09-15,23.64049995,25.77119992,23.610001,24.34,-1.009999999999998,24.82,26.300849935000002,757740.0,1045770.0,25.77119992,21.950001,0.03892846542186934,26.300849935000002,24.82
2011-09-16,23.7174999,25.6925999,22.969999,24.82,1.5399989999999981,25.799999,26.25809994,775765.0,1047554.0,25.6925999,21.950001,0.07994977312472851,26.25809994,25.799999
2011-09-19,23.89099995,25.631799920000002,22.879999,25.799999,3.470001,25.799999,26.22519995,764870.0,1045890.0,25.631799920000002,21.950001,0.07869405938443075,26.22519995,25.77
2011-09-20,24.0939999,25.58499992,24.08,25.77,4.059999000000001,26.01,26.19779995,774585.0,1049982.0,25.58499992,22.879999,0.08874010417497269,26.19779995,26.01
2011-09-21,24.238499949999998,25.538599919999996,24.34,26.01,2.8900010000000016,26.01,26.175499955,780515.0,1048826.0,25.538599919999996,22.879999,0.08204274098127806,26.175499955,25.85
2011-09-22,24.32649985,25.478399919999998,24.82,25.85,1.759998000000003,26.01,26.145849955,785090.0,1043022.0,25.478399919999998,22.879999,0.07283382473142797,26.145849955,25.629999
2011-09-23,24.489999750000003,25.45379988,25.799999,25.629999,3.269998000000001,26.379999,26.115899955,808920.0,1042970.0,25.45379988,22.879999,0.10422771470187109,26.115899955,26.379999
2011-09-26,24.57949975,25.41259988,25.77,26.379999,1.7899999999999991,26.379999,26.08324996,817570.0,1047486.0,25.41259988,22.879999,0.06822942939428267,26.08324996,25.52
2011-09-27,24.65349985,25.391799900000002,26.01,25.52,1.480001999999999,26.379999,26.056599965,811125.0,1043938.0,25.391799900000002,22.879999,0.09627467962639846,26.056599965,26.190001
2011-09-28,24.6514999,25.325799919999998,25.85,26.190001,-0.03999900000000167,26.379999,26.026799970000003,828980.0,1037882.0,25.325799919999998,22.879999,0.02930100583093287,26.026799970000003,24.59
2011-09-29,24.620499950000003,25.23439992,25.629999,24.59,-0.619999,26.379999,26.004749970000002,834270.0,995508.0,25.23439992,22.879999,0.009627543307974884,26.004749970000002,24.120001
2011-09-30,24.6399999,25.148199880000004,26.379999,24.120001,0.38999899999999954,26.379999,25.978699965,858670.0,1002000.0,25.148199880000004,22.879999,0.0209292599802946,25.978699965,24.389999
2011-10-04,24.70899985,24.940399860000003,26.190001,23.73,0.7199990000000014,26.379999,25.904799965,890860.0,1021334.0,24.940399860000003,22.879999,-0.00962741773241682,25.904799965,23.66
2011-10-05,24.785499899999998,24.887799880000003,24.59,23.66,1.5300009999999986,26.379999,25.873149964999996,929375.0,1030712.0,24.887799880000003,22.879999,0.06195069325871372,25.873149964999996,25.370001
2011-10-06,24.952999799999997,24.874199880000003,24.120001,25.370001,3.3499979999999994,26.959999,25.846649969999998,992545.0,1046924.0,24.874199880000003,22.879999,0.12850565627901367,25.846649969999998,26.959999
2011-10-07,25.153999849999998,24.85059988,24.389999,26.959999,4.020000999999997,26.99,25.818449965,1024660.0,1054382.0,24.85059988,22.879999,0.1297614537363514,25.818449965,26.99
2011-10-10,25.403999849999998,24.844799860000002,23.73,26.99,5.0,27.879999,25.80739996,1042505.0,1053888.0,24.844799860000002,23.66,0.16701549464275756,25.80739996,27.879999
2011-10-11,25.5804999,24.821599880000004,23.66,27.879999,3.530001000000002,27.879999,25.81769997,1034965.0,1042104.0,24.821599880000004,23.66,0.15571377797043784,25.81769997,27.610001
2011-10-12,25.753499849999997,24.83079986,25.370001,27.610001,3.459999,27.879999,25.824649965,1049595.0,1033584.0,24.83079986,23.66,0.16366681304591024,25.824649965,27.799999
2011-10-13,25.909499899999997,24.845599860000004,26.959999,27.799999,3.1200009999999985,27.940001,25.825699970000002,1073640.0,1018564.0,24.845599860000004,23.66,0.169527089557433,25.825699970000002,27.940001
2011-10-14,26.021999899999997,24.911599839999997,26.99,27.940001,2.25,28.049999,25.833449965,1072810.0,985284.0,24.911599839999997,23.66,0.1741314430360581,25.833449965,28.049999
2011-10-17,26.1044999,24.975199840000002,27.879999,28.049999,1.6500000000000021,28.049999,25.83739997,1052665.0,961086.0,24.975199840000002,23.66,0.1477606173194057,25.83739997,27.42
2011-10-18,26.2209999,25.069199859999998,27.610001,27.42,2.3299999999999983,28.34,25.845999965,1043630.0,928910.0,25.069199859999998,23.66,0.18627045568314937,25.845999965,28.34
2011-10-19,26.3069999,25.11939988,27.799999,28.34,1.7199999999999989,28.34,25.850499964999997,1033895.0,918100.0,25.11939988,23.66,0.15403939531349442,25.850499964999997,27.57
2011-10-20,26.39249995,25.18979988,27.940001,27.57,1.7100009999999983,28.34,25.853049965,1045090.0,906810.0,25.18979988,23.66,0.1444119357225584,25.853049965,27.34
2011-10-21,26.47500005,25.24439992,28.049999,27.34,1.650001999999997,28.34,25.853799975,1044400.0,912932.0,25.24439992,23.66,0.17329435635388601,25.853799975,28.030001
2011-10-24,26.6265,25.289199919999998,27.42,28.030001,3.029999,28.549999,25.85534997,1044690.0,911562.0,25.289199919999998,23.66,0.19506070301635337,25.85534997,28.549999
2011-10-25,26.72949995,25.329599919999996,28.34,28.549999,2.0599990000000012,28.549999,25.854349964999997,1043685.0,909878.0,25.329599919999996,23.66,0.18250318888669614,25.854349964999997,28.25
2011-10-26,26.89899995,25.367199919999997,27.57,28.25,3.3900000000000006,28.549999,25.85944997,1033045.0,909334.0,25.367199919999997,23.66,0.17120138849733646,25.85944997,27.98
2011-10-27,27.1309999,25.42579992,27.34,27.98,4.639999000000003,28.76,25.868449974999997,1030035.0,913848.0,25.42579992,23.66,0.20385103406659755,25.868449974999997,28.76
2011-10-28,27.405,25.53799994,28.030001,28.76,5.480001999999999,29.870001,25.886699985,1026430.0,917996.0,25.53799994,23.66,0.25031403308137334,25.886699985,29.870001
2011-10-31,27.68700005,25.67939998,28.549999,29.870001,5.640000999999998,29.870001,25.90479999,1031970.0,913170.0,25.67939998,23.66,0.22938477310107785,25.90479999,29.370001
2011-11-02,28.114999899999997,25.93299994,27.98,28.879999,3.3399980000000014,29.870001,25.944399980000004,986005.0,906278.0,25.93299994,26.959999,0.201758066210048,25.944399980000004,28.709999
2011-11-03,28.3899999,26.1047999,28.76,28.709999,5.5000000000000036,32.459999,25.99359997,1023035.0,942786.0,26.1047999,26.99,0.3587275160622645,25.99359997,32.459999
2011-11-04,28.65599995,26.2887999,29.870001,32.459999,5.320001000000001,32.459999,26.03994997,1109100.0,989848.0,26.2887999,27.34,0.3524488217852155,26.03994997,32.310001
2011-11-07,28.825499999999998,26.439599900000005,29.370001,32.310001,3.390000999999998,32.459999,26.07384997,1126240.0,999938.0,26.439599900000005,27.34,0.3089159191676809,26.07384997,31.27
2011-11-08,29.036999949999995,26.582199919999997,28.879999,31.27,4.229998999999999,32.459999,26.109649969999996,1155850.0,1007228.0,26.582199919999997,27.34,0.3327752755452178,26.109649969999996,31.84
2011-11-09,29.19099995,26.707199919999997,28.709999,31.84,3.080000000000002,32.459999,26.140299965,1147365.0,1018978.0,26.707199919999997,27.34,0.2925910545245305,26.140299965,30.879999
2011-11-10,29.3604999,26.838999920000003,32.459999,30.879999,3.3899989999999995,32.459999,26.172349965000002,1132555.0,1017448.0,26.838999920000003,27.34,0.3114274303653164,26.172349965000002,31.33
2011-11-11,29.6399999,27.0317999,32.310001,31.33,5.590000000000003,33.639999,26.22049996,1255945.0,1077852.0,27.0317999,27.34,0.40812056961576193,26.22049996,33.639999
2011-11-14,29.929999950000003,27.23479992,31.27,33.639999,5.800001000000002,33.639999,26.266099965,1284505.0,1088968.0,27.23479992,27.34,0.3905400749493537,26.266099965,33.220001
2011-11-15,30.209499949999998,27.4545999,31.84,33.220001,5.59,33.93,26.316199965,1279070.0,1090592.0,27.4545999,27.34,0.420259582262853,26.316199965,33.93
2011-11-16,30.577999900000002,27.676599879999998,30.879999,33.93,7.369999,34.939999,26.371199955,1331085.0,1118072.0,27.676599879999998,27.34,0.4625366455645299,26.371199955,34.939999
2011-11-17,30.8949999,27.87799986,31.33,34.939999,6.34,34.939999,26.42144996,1348565.0,1134944.0,27.87799986,27.98,0.4097949522727051,26.42144996,33.68
2011-11-18,31.12349975,28.07059984,33.639999,33.68,4.569997000000001,34.939999,26.467149955,1336575.0,1139614.0,28.07059984,27.98,0.36458766699822687,26.467149955,32.599998
